189,117,183,89,21
185,118,181,89,186,145,21
161,119,159,90,165,89,154,147,160,105,125,97,159,146,148,82,21
75,93,103,74,31,90,79,64,51,97,104,66,93,100,34,62,101,84,65,57,41,63,113,81,49,57,26,87,51,62,98,59,61,63,67,62,21
41,74,63,49,83,56,83,51,60,70,75,76,39,47,25,67,81,65,51,43,27,47,89,64,78,45,32,47,39,43,53,47,18,62,18,54,49,48,35,41,55,43,92,46,20,65,73,45,21
32,60,30,40,71,53,59,62,66,42,66,45,70,34,24,42,49,41,40,40,39,36,14,45,65,54,62,37,48,56,16,63,58,38,31,35,27,58,13,50,38,59,27,34,19,54,28,48,21
96,82,61,84,99,70,80,77,77,55,30,78,90,81,35,58,38,79,42,57,63,50,61,56,109,66,48,50,21
25,78,32,80,50,85,30,58,80,84,66,79,53,51,65,56,35,57,52,56,82,55,82,61,83,71,21
56,84,89,82,28,77,35,79,74,77,92,69,33,56,84,81,72,54,39,56,91,53,101,65,92,60,59,50,21
171,112,165,86,127,90,137,130,98,95,151,78,103,89,169,98,173,97,172,136,106,93,21
165,112,161,85,123,89,165,135,164,97,95,94,167,85,21
164,114,163,87,165,100,125,89,152,78,169,87,160,138,154,138,126,132,21
42,32,69,39,54,36,53,51,37,55,34,33,33,37,44,36,64,54,22,37,22,51,69,47,17,52,38,37,61,32,27,35,46,32,77,44,60,54,14,48,14,43,18,47,21
32,50,27,35,34,30,65,39,55,48,29,31,45,33,27,50,59,43,17,26,45,45,21,37,12,40,36,34,32,34,12,45,60,23,22,32,16,44,37,50,51,29,58,38,45,51,58,34,51,49,26,42,21
37,31,34,52,29,36,59,51,31,32,48,47,63,45,48,35,39,35,70,41,63,36,34,35,23,38,55,30,20,48,13,41,55,51,13,46,28,52,62,40,17,46,16,50,24,33,21
87,83,93,54,30,74,49,81,28,51,72,52,72,77,22,72,58,48,92,70,46,52,42,47,93,62,87,48,35,51,54,53,82,81,60,52,62,48,82,50,106,64,19,58,18,70,50,52,91,66,21
101,95,56,92,24,81,67,55,106,81,32,57,49,53,83,89,107,62,41,58,82,59,32,84,112,63,107,71,62,59,53,59,101,55,111,70,94,92,69,59,96,56,21
67,62,71,41,54,40,55,57,71,45,23,57,39,62,71,53,22,41,63,62,44,41,44,40,43,36,33,36,18,56,62,36,33,41,66,36,27,40,15,53,47,36,29,35,15,46,38,40,15,59,19,52,21
95,92,102,59,31,55,64,53,33,80,23,78,95,53,101,77,54,89,79,57,102,68,105,68,60,57,39,56,79,85,50,57,46,51,89,89,68,53,91,55,42,51,21
70,68,75,45,22,44,75,49,57,44,23,62,57,63,74,58,39,67,45,40,65,67,34,40,17,61,27,44,65,40,69,39,35,45,30,39,47,44,84,54,14,58,44,45,14,50,39,44,19,57,21
62,60,35,60,51,55,66,40,50,40,74,49,66,52,66,43,21,55,20,41,58,60,30,36,39,36,40,40,13,45,43,35,26,35,16,56,57,36,13,52,29,41,24,39,17,31,13,35,13,59,17,51,61,35,21
67,63,71,42,54,41,55,58,71,46,23,58,39,63,71,54,22,42,63,63,44,42,80,50,43,37,33,37,62,37,18,57,33,42,66,37,27,41,15,54,47,37,80,38,15,47,29,36,38,41,15,60,19,53,21
114,259,65,267,139,144,70,200,63,196,173,124,173,214,83,179,171,152,93,178,111,148,64,292,73,273,166,128,78,195,148,220,58,272,50,285,106,169,121,255,174,170,56,283,113,160,80,167,21
117,259,66,267,176,124,72,199,177,213,141,144,64,196,85,179,95,177,174,151,113,148,65,291,177,169,79,194,75,273,151,219,169,128,108,168,59,272,58,282,116,159,52,285,82,167,124,254,21
112,262,63,270,68,202,167,154,90,180,61,199,135,146,169,127,169,216,81,181,71,276,62,294,108,151,76,197,144,222,170,172,103,171,56,275,111,162,162,131,55,286,49,288,21
5,24,17,12,8,12,13,13,13,22,21
9,12,18,20,10,9,19,14,15,27,11,25,17,10,21
111,64,71,86,89,73,109,154,93,79,59,91,73,104,54,92,95,147,91,154,88,147,85,90,85,143,156,68,165,109,21
227,127,233,129,223,123,91,120,102,105,196,194,208,110,47,165,164,179,102,112,82,121,21
85,319,87,201,116,172,117,204,113,216,156,205,21
33,59,46,50,43,29,38,33,13,31,33,33,28,59,20,40,15,64,41,58,20,59,48,47,24,59,17,42,24,35,42,34,21
16,89,21
69,57,18,31,63,57,41,59,71,49,18,48,31,40,58,33,62,32,76,48,68,28,35,59,23,42,25,55,26,44,32,35,32,48,42,39,39,35,26,35,52,39,46,58,21
130,178,128,152,130,237,119,135,131,196,108,224,21
126,74,123,84,110,114,121,96,91,106,140,70,21
67,64,79,53,73,43,73,46,62,62,72,55,54,58,34,41,36,62,55,42,68,37,78,34,45,41,21
60,56,70,48,33,55,55,55,65,49,60,33,68,29,48,38,39,55,56,33,48,51,65,38,65,40,28,37,37,33,30,33,13,42,22,39,19,50,39,37,16,47,13,47,24,34,21
76,70,82,51,82,47,89,58,70,69,76,41,81,60,61,64,26,63,62,46,43,69,88,38,39,46,50,67,50,45,72,41,38,41,25,45,21
96,94,105,68,107,62,116,74,98,54,77,87,103,79,118,56,53,93,31,85,50,60,79,60,39,60,64,53,23,83,90,92,113,49,46,55,66,60,31,60,69,53,21
70,113,105,108,91,65,58,72,141,75,66,67,32,100,140,85,75,114,46,71,84,72,131,116,126,116,138,96,44,104,72,72,133,67,110,74,36,100,21
95,57,95,52,72,51,71,73,93,67,30,70,30,50,86,79,60,50,56,51,59,45,21
54,56,55,41,81,50,67,62,64,37,73,42,73,44,45,41,37,61,72,53,14,46,62,61,22,55,21
