74,87,46,57,77,69,39,49,75,81,58,49,42,46,61,55,51,57,38,43,70,65,81,89,51,45,90,85,43,35,29
63,74,39,48,33,42,65,59,68,72,64,69,50,42,32,36,44,39,53,48,44,49,60,55,69,77,36,30,40,35,29
59,99,45,84,102,145,56,66,49,81,101,138,67,81,47,76,101,120,64,94,51,65,76,91,62,76,40,70,47,58,92,109,96,115,43,91,29
46,82,92,104,58,72,81,112,71,85,46,62,41,56,50,80,35,72,28,62,87,114,36,54,32,50,33,65,77,95,75,87,48,67,81,103,30,74,29
51,83,91,113,63,73,79,86,38,72,45,57,103,105,50,62,55,80,30,62,37,66,97,113,34,50,40,55,54,67,29
54,81,96,111,67,72,41,71,85,86,48,56,58,78,110,104,53,61,103,111,32,60,40,65,36,49,43,55,113,39,116,50,29
60,70,36,46,56,53,70,67,64,73,48,44,27,34,30,40,40,36,32,34,64,69,32,28,36,33,61,65,41,48,55,57,62,61,28,30,40,41,29
26,28,56,53,51,59,48,55,28,35,21,27,44,40,26,22,44,45,32,28,39,35,33,37,29
86,103,54,69,44,58,69,64,82,79,59,68,55,46,39,48,59,53,47,40,43,52,94,105,101,99,94,100,51,45,87,95,65,58,88,84,29
61,71,36,46,30,39,49,44,57,53,66,69,41,35,62,65,41,47,37,31,67,73,28,34,74,69,34,29,64,61,72,73,29
66,79,40,52,32,44,53,49,63,59,45,52,31,39,72,77,41,34,44,39,73,82,68,73,81,77,35,40,37,33,50,44,70,68,29
64,74,39,48,32,41,61,55,52,46,70,72,43,36,44,49,66,68,40,32,70,76,31,36,78,72,36,30,67,64,29
46,65,28,44,32,33,41,43,32,46,57,62,20,40,51,70,52,64,26,33,24,39,36,44,28,27,43,51,48,60,29
49,68,30,46,35,33,34,47,43,44,61,64,54,72,21,40,46,48,39,45,26,39,55,66,29,27,31,31,28,33,22,35,45,52,51,62,29
46,60,28,40,41,40,32,30,51,60,56,58,26,31,25,35,32,43,20,37,50,65,47,56,36,41,29
39,50,67,77,32,43,67,71,71,74,49,42,68,61,31,37,73,78,44,38,62,57,44,50,69,66,29
52,67,85,100,42,57,63,55,45,52,81,75,88,81,86,92,53,44,93,100,91,97,41,50,57,65,54,60,68,63,29
71,93,112,137,56,76,92,84,119,138,73,58,76,86,109,102,124,135,62,69,57,68,68,59,29
68,53,51,71,64,86,96,124,76,68,105,99,102,125,67,59,97,115,103,120,71,63,51,64,66,80,29
48,64,38,53,51,40,80,75,74,94,58,52,76,89,78,94,54,46,29
40,53,67,61,33,44,50,43,64,78,64,74,43,33,46,38,29
71,85,44,57,34,42,35,48,68,62,41,34,49,42,59,53,45,37,86,81,49,57,78,88,78,82,69,91,73,77,53,48,29
81,103,121,151,84,63,63,84,86,97,130,152,65,75,121,111,61,71,135,151,77,64,103,92,88,74,74,59,139,156,152,145,126,153,135,129,93,81,29
56,72,87,107,44,59,58,45,44,52,61,70,85,78,53,43,52,42,61,52,74,66,108,103,98,112,93,113,95,92,92,86,29
67,86,101,125,52,72,108,126,108,100,66,54,103,114,71,89,98,89,88,79,66,59,85,62,76,66,29
69,84,42,57,72,66,33,48,69,78,54,41,51,46,46,60,42,36,64,59,42,32,46,35,72,89,59,54,84,77,52,51,29
87,115,130,166,134,167,139,167,86,67,64,93,91,109,143,164,141,132,83,63,128,118,132,149,101,81,29
69,89,44,59,36,50,36,43,60,56,67,65,50,44,47,39,49,59,76,92,42,35,29
81,106,53,70,43,59,57,46,71,66,58,68,44,52,60,52,80,79,90,108,52,44,65,58,100,103,29
99,134,65,91,52,75,70,57,105,135,54,66,70,86,99,100,86,83,65,57,109,134,59,68,51,64,29
54,65,33,42,59,64,28,36,56,60,31,33,26,31,38,33,46,41,51,48,59,69,31,26,66,63,38,44,25,36,29
63,76,39,49,33,42,69,74,65,70,53,48,60,56,31,36,36,39,49,42,44,50,44,38,66,61,70,80,77,74,29
77,94,49,62,40,52,40,45,54,61,82,76,65,58,55,46,52,40,75,70,79,87,60,51,95,92,46,36,86,97,29
